latitude,longitude,positional_accuracy,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_class_name,taxon_subclass_name,taxon_order_name,taxon_family_name,taxon_genus_name
39.8712416669,-79.4988432527,132,Bulgaria inquinans,Poor Man's Licorice,Fungi,83419,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Phacidiales,Phacidiaceae,Bulgaria
39.8403216667,-79.4781116667,7,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8361533333,-79.476325,6,Artomyces pyxidatus,crown-tipped coral fungus,Fungi,334704,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Auriscalpiaceae,Artomyces
39.82849,-79.453965,10,Allodus podophylli,Mayapple Rust,Fungi,417511,Fungi,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,,Allodus
39.8249066667,-79.448835,9,Tremella mesenterica,witch's butter,Fungi,48529,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,,Tremellales,Tremellaceae,Tremella
39.825195,-79.4514316667,8,Gymnoconia peckiana,blackberry orange rust,Fungi,702749,Fungi,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Phragmidiaceae,Gymnoconia
39.8275866667,-79.4544916667,8,Ramularia rubella,Red Dock Spot,Fungi,384093,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetidae,Mycosphaerellales,Mycosphaerellaceae,Ramularia
39.8619583333,-79.4281222222,,Bondarzewia berkeleyi,Berkeley's Polypore,Fungi,84224,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Bondarzewiaceae,Bondarzewia
39.918655,-79.491125,10,Artomyces pyxidatus,crown-tipped coral fungus,Fungi,334704,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Auriscalpiaceae,Artomyces
39.8656216667,-79.5027933333,8,Ductifera pululahuana,white jelly fungus,Fungi,320321,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Auriculariales,,Ductifera
39.87555,-79.4976016667,10,Schizophyllum commune,splitgill mushroom,Fungi,54573,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Schizophyllaceae,Schizophyllum
39.8639789792,-79.4771494554,244,Cerioporus leptocephalus,Blackfoot Polypore,Fungi,928232,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Cerioporus
39.83299,-79.4409116667,9,Allodus podophylli,Mayapple Rust,Fungi,417511,Fungi,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,,Allodus
39.8261016667,-79.44445,10,Gymnoconia peckiana,blackberry orange rust,Fungi,702749,Fungi,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Phragmidiaceae,Gymnoconia
39.8699033333,-79.4991833333,42,Bulgaria inquinans,Poor Man's Licorice,Fungi,83419,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Phacidiales,Phacidiaceae,Bulgaria
39.886345,-79.482365,7,Ramaria stricta,Upright Coral Fungus,Fungi,54228,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Phallomycetidae,Gomphales,Gomphaceae,Ramaria
39.8653533333,-79.5002583333,20,Suillus spraguei,Painted Suillus,Fungi,782231,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Suillaceae,Suillus
39.8748666667,-79.497245,47,Amanita flavoconia,Yellow Patches,Fungi,125389,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Amanitaceae,Amanita
39.8735633333,-79.4971916667,13,Pseudoinonotus dryadeus,oak bracket,Fungi,787944,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Hymenochaetales,Hymenochaetaceae,Pseudoinonotus
39.8667883333,-79.5003716667,4,Tremella mesenterica,witch's butter,Fungi,48529,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,,Tremellales,Tremellaceae,Tremella
39.8785933333,-79.4851033333,9,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.881095,-79.4842683333,15,Radulomyces copelandii,Asian Beauty,Fungi,1113584,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Radulomycetaceae,Radulomyces
39.8793816667,-79.48583,9,Coprinopsis variegata,scaly ink cap,Fungi,362215,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Psathyrellaceae,Coprinopsis
39.8787433333,-79.4916883333,8,Omphalotus illudens,Eastern American jack-o'-lantern,Fungi,126831,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalotaceae,Omphalotus
39.9312266667,-79.4894833333,9,Cyptotrama chrysopepla,golden coincap,Fungi,379777,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Physalacriaceae,Cyptotrama
39.8517914319,-79.4695517887,3093,Cyathus striatus,fluted bird's nest fungus,Fungi,120242,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Nidulariaceae,Cyathus
39.8625916667,-79.4241466667,4,Ganoderma tsugae,hemlock varnish shelf,Fungi,63274,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Ganoderma
39.8625916667,-79.4241466667,4,Ganoderma applanatum,artist's bracket,Fungi,48473,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Ganoderma
39.86203,-79.4281216667,6,Bondarzewia berkeleyi,Berkeley's Polypore,Fungi,84224,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Bondarzewiaceae,Bondarzewia
39.866,-79.4530033333,4,Lactifluus volemus,Weeping Milk Cap,Fungi,503241,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Russulaceae,Lactifluus
39.858565,-79.4974216667,9,Schizophyllum commune,splitgill mushroom,Fungi,54573,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Schizophyllaceae,Schizophyllum
39.9053533333,-79.482195,8,Radulomyces copelandii,Asian Beauty,Fungi,1113584,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Radulomycetaceae,Radulomyces
39.8656983333,-79.50075,11,Amanita flavoconia,Yellow Patches,Fungi,125389,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Amanitaceae,Amanita
39.8711083333,-79.4991266667,12,Bulgaria inquinans,Poor Man's Licorice,Fungi,83419,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Phacidiales,Phacidiaceae,Bulgaria
39.8728666667,-79.4971966667,7,Trichaptum biforme,violet-toothed polypore,Fungi,125705,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Hymenochaetales,Hymenochaetaceae,Trichaptum
39.8639972482,-79.5011674863,60,Physcia subtilis,slender rosette lichen,Fungi,228058,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Lecanoromycetidae,Caliciales,Physciaceae,Physcia
39.8500466667,-79.48977,5,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8519133333,-79.5008,67,Bondarzewia berkeleyi,Berkeley's Polypore,Fungi,84224,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Bondarzewiaceae,Bondarzewia
39.872005,-79.4983666667,8,Omphalotus illudens,Eastern American jack-o'-lantern,Fungi,126831,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalotaceae,Omphalotus
39.8961555556,-79.4963694444,64,Radulomyces copelandii,Asian Beauty,Fungi,1113584,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Radulomycetaceae,Radulomyces
39.8498111111,-79.4897472222,8,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.9022972,-79.4917046,189,Gymnopus dryophilus,Oak-loving Gymnopus,Fungi,130915,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalotaceae,Gymnopus
39.9022972,-79.4917046,189,Fomitopsis spraguei,green cheese polypore,Fungi,1537055,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Fomitopsidaceae,Fomitopsis
39.9022972,-79.4917046,189,Radulomyces copelandii,Asian Beauty,Fungi,1113584,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Radulomycetaceae,Radulomyces
39.9022972,-79.4917046,189,Artomyces pyxidatus,crown-tipped coral fungus,Fungi,334704,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Auriscalpiaceae,Artomyces
39.9022972,-79.4917046,189,Femsjonia peziziformis,,Fungi,1272429,Fungi,Basidiomycota,Agaricomycotina,Dacrymycetes,,Dacrymycetales,Dacrymycetaceae,Femsjonia
39.9022972,-79.4917046,189,Tulasnella aurantiaca,,Fungi,1195407,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Cantharellales,Tulasnellaceae,Tulasnella
39.9022972,-79.4917046,189,Amanita daucipes,Carrot-Footed Lepidella,Fungi,350035,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Amanitaceae,Amanita
39.9022972,-79.4917046,189,Cerioporus leptocephalus,Blackfoot Polypore,Fungi,928232,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Cerioporus
39.9022972,-79.4917046,189,Bjerkandera adusta,Smoky polypore,Fungi,118038,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Phanerochaetaceae,Bjerkandera
39.9022972,-79.4917046,189,Crepidotus applanatus,Flat Crep,Fungi,350514,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Crepidotaceae,Crepidotus
39.9022972,-79.4917046,189,Cyathus striatus,fluted bird's nest fungus,Fungi,120242,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Nidulariaceae,Cyathus
39.9022972,-79.4917046,189,Trametes ochracea,Ochre Bracket,Fungi,118111,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.9022972,-79.4917046,189,Infundibulicybe gibba,Common Funnel,Fungi,921916,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalinaceae,Infundibulicybe
39.9022972,-79.4917046,189,Gymnopus foetidus,Foetid Parachute,Fungi,120858,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalotaceae,Gymnopus
39.9022972,-79.4917046,189,Neofavolus americanus,,Fungi,1076785,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Neofavolus
39.9022972,-79.4917046,189,Gymnopus dryophilus,Oak-loving Gymnopus,Fungi,130915,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalotaceae,Gymnopus
39.9022972,-79.4917046,189,Stereum subtomentosum,yellowing curtain crust,Fungi,155081,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Stereaceae,Stereum
39.9022972,-79.4917046,189,Xylaria longipes,Dead Moll's Fingers,Fungi,352912,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Xylariaceae,Xylaria
39.8966666667,-79.4971466667,209,Trametes gibbosa,Lumpy Bracket,Fungi,410641,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8968383333,-79.4955216667,21,Russula grata,Almond-scented Russula,Fungi,118191,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Russulaceae,Russula
39.8912383333,-79.5044033333,144,Stereum subtomentosum,yellowing curtain crust,Fungi,155081,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Stereaceae,Stereum
39.863495,-79.5004416667,4,Mycena leaiana,orange mycena,Fungi,128516,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Mycenaceae,Mycena
39.8332519531,-79.4364700317,4,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8812854,-79.4990362,4000,Sparassis spathulata,Eastern cauliflower mushroom,Fungi,334319,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Sparassidaceae,Sparassis
39.8700166667,-79.4992366667,4,Omphalotus illudens,Eastern American jack-o'-lantern,Fungi,126831,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalotaceae,Omphalotus
39.8648347333,-79.501689328,5,Ganoderma tsugae,hemlock varnish shelf,Fungi,63274,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Ganoderma
39.8499416667,-79.4897,34,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.852875,-79.488175,21,Chlorociboria aeruginascens,Green Wood Cup,Fungi,122329,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Chlorociboriaceae,Chlorociboria
39.8537666667,-79.4883633333,60,Retiboletus ornatipes,Ornate-stalked bolete,Fungi,348815,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Boletaceae,Retiboletus
39.8563916667,-79.49002,38,Laetiporus sulphureus,chicken of the woods,Fungi,53713,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Laetiporaceae,Laetiporus
